image_id,p_180
test_10664,1
test_10665,1
test_10666,1
test_10667,1
test_10668,0
test_10669,1
test_10670,0
test_10671,0
test_10672,0
test_10673,1
test_10674,0
test_10675,0
test_10676,1
test_10677,1
test_10678,0
test_10679,1
test_10680,0
test_10681,1
test_10682,1
test_10683,0
test_10684,0
test_10685,1
test_10686,1
test_10687,1
test_10688,0
test_10689,0
test_10690,1
test_10691,0
test_10692,0
test_10693,0
test_10694,0
test_10695,1
test_10696,0
test_10697,0
test_10698,1
test_10699,1
test_10700,0
test_10701,1
test_10702,0
test_10703,1
test_10704,1
test_10705,0
test_10706,0
test_10707,1
test_10708,1
test_10709,1
test_10710,1
test_10711,1
test_10712,1
test_10713,0
test_10714,1
test_10715,1
test_10716,1
test_10717,1
test_10718,1
test_10719,1
test_10720,1
test_10721,0
test_10722,1
test_10723,0
test_10724,0
test_10725,0
test_10726,0
test_10727,0
test_10728,0
test_10729,0
test_10730,0
test_10731,0
test_10732,1
test_10733,0
test_10734,0
test_10735,1
test_10736,0
test_10737,0
test_10738,1
test_10739,1
test_10740,1
test_10741,1
test_10742,1
test_10743,1
test_10744,0
test_10745,0
test_10746,0
test_10747,1
test_10748,1
test_10749,1
test_10750,1
test_10751,0
test_10752,1
test_10753,1
test_10754,1
test_10755,0
test_10756,1
test_10757,0
test_10758,0
test_10759,0
test_10760,0
test_10761,0
test_10762,1
test_10763,1
test_10764,1
test_10765,0
test_10766,1
test_10767,1
test_10768,1
test_10769,0
test_10770,0
test_10771,1
test_10772,0
test_10773,1
test_10774,1
test_10775,0
test_10776,0
test_10777,0
test_10778,1
test_10779,1
test_10780,1
test_10781,1
test_10782,1
test_10783,0
test_10784,0
test_10785,1
test_10786,1
test_10787,1
test_10788,0
test_10789,0
test_10790,0
test_10791,0
test_10792,1
test_10793,1
test_10794,0
test_10795,0
test_10796,1
test_10797,0
test_10798,0
test_10799,0
test_10800,1
test_10801,0
test_10802,0
test_10803,0
test_10804,1
test_10805,0
test_10806,1
test_10807,1
test_10808,1
test_10809,1
test_10810,1
test_10811,1
test_10812,1
test_10813,0
test_10814,0
test_10815,1
test_10816,0
test_10817,0
test_10818,1
test_10819,1
test_10820,0
test_10821,0
test_10822,1
test_10823,0
test_10824,0
test_10825,1
test_10826,1
test_10827,0
test_10828,1
test_10829,0
test_10830,1
test_10831,0
test_10832,0
test_10833,0
test_10834,1
test_10835,0
test_10836,0
test_10837,0
test_10838,1
test_10839,0
test_10840,1
test_10841,0
test_10842,0
test_10843,0
test_10844,0
test_10845,0
test_10846,1
test_10847,0
test_10848,0
test_10849,0
test_10850,0
test_10851,0
test_10852,0
test_10853,0
test_10854,1
test_10855,0
test_10856,0
test_10857,1
test_10858,0
test_10859,1
test_10860,0
test_10861,0
test_10862,0
test_10863,1
test_10864,1
test_10865,1
test_10866,1
test_10867,1
test_10868,0
test_10869,0
test_10870,0
test_10871,0
test_10872,1
test_10873,1
test_10874,0
test_10875,1
test_10876,0
test_10877,1
test_10878,0
test_10879,0
test_10880,1
test_10881,0
test_10882,0
test_10883,1
test_10884,1
test_10885,0
test_10886,1
test_10887,1
test_10888,1
test_10889,0
test_10890,0
test_10891,0
test_10892,1
test_10893,0
test_10894,0
test_10895,1
test_10896,0
test_10897,0
test_10898,1
test_10899,1
test_10900,0
test_10901,1
test_10902,1
test_10903,1
test_10904,1
test_10905,1
test_10906,1
test_10907,0
test_10908,0
test_10909,1
test_10910,0
test_10911,0
test_10912,1
test_10913,0
test_10914,1
test_10915,1
test_10916,0
test_10917,0
test_10918,0
test_10919,0
test_10920,1
test_10921,1
test_10922,1
test_10923,1
test_10924,1
test_10925,0
test_10926,0
test_10927,1
test_10928,0
test_10929,0
test_10930,1
test_10931,0
test_10932,1
test_10933,1
test_10934,0
test_10935,0
test_10936,0
test_10937,1
test_10938,0
test_10939,1
test_10940,0
test_10941,0
test_10942,1
test_10943,0
test_10944,1
test_10945,0
test_10946,0
test_10947,1
test_10948,0
test_10949,0
test_10950,0
test_10951,1
test_10952,0
test_10953,1
test_10954,1
test_10955,1
test_10956,0
test_10957,0
test_10958,0
test_10959,0
test_10960,1
test_10961,1
test_10962,0
test_10963,0
test_10964,0
test_10965,0
test_10966,0
test_10967,1
test_10968,0
test_10969,1
test_10970,0
test_10971,1
test_10972,0
test_10973,0
test_10974,0
test_10975,1
test_10976,1
test_10977,1
test_10978,1
test_10979,0
test_10980,1
test_10981,1
test_10982,1
test_10983,0
test_10984,1
test_10985,1
test_10986,0
test_10987,1
test_10988,0
test_10989,0
test_10990,0
test_10991,0
test_10992,1
test_10993,1
test_10994,0
test_10995,0
test_10996,1
test_10997,1
test_10998,0
test_10999,0
test_11000,0
test_11001,1
test_11002,0
test_11003,0
test_11004,1
test_11005,1
test_11006,0
test_11007,0
test_11008,0
test_11009,0
test_11010,1
test_11011,1
test_11012,0
test_11013,1
test_11014,1
test_11015,1
test_11016,0
test_11017,0
test_11018,1
test_11019,0
test_11020,0
test_11021,1
test_11022,1
test_11023,0
test_11024,1
test_11025,0
test_11026,1
test_11027,1
test_11028,1
test_11029,1
test_11030,1
test_11031,0
test_11032,0
test_11033,0
test_11034,0
test_11035,1
test_11036,1
test_11037,0
test_11038,1
test_11039,0
test_11040,1
test_11041,0
test_11042,0
test_11043,1
test_11044,1
test_11045,1
test_11046,1
test_11047,1
test_11048,1
test_11049,1
test_11050,0
test_11051,1
test_11052,1
test_11053,1
test_11054,1
test_11055,0
test_11056,1
test_11057,0
test_11058,1
test_11059,0
test_11060,1
test_11061,0
test_11062,1
test_11063,0
test_11064,1
test_11065,1
test_11066,1
test_11067,0
test_11068,0
test_11069,1
test_11070,1
test_11071,1
test_11072,0
test_11073,0
test_11074,0
test_11075,1
test_11076,1
test_11077,0
test_11078,0
test_11079,1
test_11080,0
test_11081,0
test_11082,0
test_11083,0
test_11084,1
test_11085,0
test_11086,0
test_11087,1
test_11088,0
test_11089,0
test_11090,1
test_11091,1
test_11092,0
test_11093,1
test_11094,1
test_11095,1
test_11096,0
test_11097,1
test_11098,0
test_11099,1
test_11100,1
test_11101,0
test_11102,1
test_11103,1
test_11104,1
test_11105,0
test_11106,1
test_11107,1
test_11108,1
test_11109,0
test_11110,1
test_11111,1
test_11112,0
test_11113,0
test_11114,0
test_11115,1
test_11116,1
test_11117,0
test_11118,1
test_11119,1
test_11120,0
test_11121,1
test_11122,1
test_11123,1
test_11124,1
test_11125,1
test_11126,1
test_11127,1
test_11128,0
test_11129,1
test_11130,1
test_11131,0
test_11132,1
test_11133,0
test_11134,0
test_11135,1
test_11136,1
test_11137,0
test_11138,1
test_11139,0
test_11140,1
test_11141,0
test_11142,0
test_11143,1
test_11144,1
test_11145,0
test_11146,0
test_11147,1
test_11148,0
test_11149,0
test_11150,1
test_11151,0
test_11152,1
test_11153,1
test_11154,1
test_11155,0
test_11156,1
test_11157,1
test_11158,0
test_11159,0
test_11160,1
test_11161,1
test_11162,0
test_11163,0
test_11164,0
test_11165,1
test_11166,0
test_11167,0
test_11168,0
test_11169,1
test_11170,1
test_11171,0
test_11172,1
test_11173,1
test_11174,0
test_11175,0
test_11176,0
test_11177,0
test_11178,0
test_11179,0
test_11180,0
test_11181,1
test_11182,0
test_11183,0
test_11184,1
test_11185,1
test_11186,0
test_11187,0
test_11188,1
test_11189,0
test_11190,0
test_11191,1
test_11192,0
test_11193,0
test_11194,1
test_11195,1
test_11196,1
test_11197,1
test_11198,1
test_11199,0
test_11200,0
test_11201,0
test_11202,1
test_11203,1
test_11204,0
test_11205,0
test_11206,1
test_11207,0
test_11208,1
test_11209,0
test_11210,1
test_11211,0
test_11212,1
test_11213,0
test_11214,0
test_11215,0
test_11216,0
test_11217,1
test_11218,1
test_11219,0
test_11220,1
test_11221,0
test_11222,0
test_11223,0
test_11224,1
test_11225,0
test_11226,0
test_11227,1
test_11228,1
test_11229,1
test_11230,0
test_11231,1
test_11232,0
test_11233,1
test_11234,1
test_11235,1
test_11236,1
test_11237,0
test_11238,1
test_11239,1
test_11240,1
test_11241,0
test_11242,1
test_11243,1
test_11244,0
test_11245,0
test_11246,1
test_11247,0
test_11248,1
test_11249,0
test_11250,1
test_11251,1
test_11252,0
test_11253,0
test_11254,1
test_11255,0
test_11256,1
test_11257,1
test_11258,1
test_11259,0
test_11260,0
test_11261,0
test_11262,1
test_11263,1
test_11264,0
test_11265,1
test_11266,0
test_11267,0
test_11268,1
test_11269,0
test_11270,1
test_11271,1
test_11272,0
test_11273,1
test_11274,1
test_11275,1
test_11276,0
test_11277,1
test_11278,0
test_11279,1
test_11280,1
test_11281,1
test_11282,1
test_11283,0
test_11284,0
test_11285,0
test_11286,0
test_11287,1
test_11288,1
test_11289,0
test_11290,0
test_11291,1
test_11292,1
test_11293,0
test_11294,1
test_11295,1
test_11296,0
test_11297,1
test_11298,0
test_11299,1
test_11300,1
test_11301,1
test_11302,0
test_11303,1
test_11304,1
test_11305,0
test_11306,1
test_11307,1
test_11308,1
test_11309,0
test_11310,0
test_11311,0
test_11312,1
test_11313,0
test_11314,1
test_11315,1
test_11316,0
test_11317,0
test_11318,1
test_11319,0
test_11320,0
test_11321,0
test_11322,0
test_11323,0
test_11324,0
test_11325,0
test_11326,0
test_11327,0
test_11328,1
test_11329,0
test_11330,1
test_11331,0
test_11332,1
test_11333,1
test_11334,0
test_11335,1
test_11336,1
test_11337,1
test_11338,0
test_11339,1
test_11340,1
test_11341,1
test_11342,0
test_11343,1
test_11344,0
test_11345,1
test_11346,0
test_11347,0
test_11348,1
test_11349,0
test_11350,0
test_11351,0
test_11352,0
test_11353,1
test_11354,0
test_11355,0
test_11356,0
test_11357,0
test_11358,0
test_11359,0
test_11360,0
test_11361,0
test_11362,0
test_11363,0
test_11364,0
test_11365,0
test_11366,1
test_11367,0
test_11368,0
test_11369,0
test_11370,1
test_11371,0
test_11372,0
test_11373,0
test_11374,1
test_11375,0
test_11376,0
test_11377,1
test_11378,0
test_11379,0
test_11380,0
test_11381,0
test_11382,1
test_11383,0
test_11384,0
test_11385,1
test_11386,1
test_11387,1
test_11388,0
test_11389,0
test_11390,1
test_11391,1
test_11392,1
test_11393,0
test_11394,1
test_11395,0
test_11396,1
test_11397,0
test_11398,1
test_11399,0
test_11400,0
test_11401,1
test_11402,1
test_11403,0
test_11404,1
test_11405,1
test_11406,0
test_11407,0
test_11408,0
test_11409,0
test_11410,0
test_11411,0
test_11412,1
test_11413,0
test_11414,0
test_11415,1
test_11416,0
test_11417,1
test_11418,0
test_11419,1
test_11420,0
test_11421,0
test_11422,0
test_11423,0
test_11424,1
test_11425,0
test_11426,0
test_11427,1
test_11428,0
test_11429,1
test_11430,0
test_11431,1
test_11432,1
test_11433,0
test_11434,1
test_11435,1
test_11436,1
test_11437,1
test_11438,0
test_11439,0
test_11440,0
test_11441,0
test_11442,0
test_11443,1
test_11444,0
test_11445,0
test_11446,0
test_11447,1
test_11448,1
test_11449,1
test_11450,1
test_11451,1
test_11452,0
test_11453,0
test_11454,0
test_11455,0
test_11456,0
test_11457,1
test_11458,0
test_11459,0
test_11460,0
test_11461,1
test_11462,1
test_11463,0
test_11464,1
test_11465,1
test_11466,0
test_11467,0
test_11468,0
test_11469,0
test_11470,0
test_11471,1
test_11472,0
test_11473,1
test_11474,1
test_11475,0
test_11476,0
test_11477,1
test_11478,0
test_11479,0
test_11480,1
test_11481,0
test_11482,0
test_11483,1
test_11484,0
test_11485,1
test_11486,1
test_11487,1
test_11488,0
test_11489,1
test_11490,1
test_11491,0
test_11492,1
test_11493,1
test_11494,0
test_11495,0
test_11496,1
test_11497,1
test_11498,0
test_11499,1
test_11500,0
test_11501,0
test_11502,0
test_11503,0
test_11504,1
test_11505,1
test_11506,0
test_11507,0
test_11508,0
test_11509,0
test_11510,0
test_11511,0
test_11512,0
test_11513,0
test_11514,0
test_11515,0
test_11516,0
test_11517,1
test_11518,0
test_11519,1
test_11520,1
test_11521,0
test_11522,0
test_11523,0
test_11524,0
test_11525,1
test_11526,0
test_11527,1
test_11528,0
test_11529,0
test_11530,1
test_11531,1
test_11532,1
test_11533,0
test_11534,1
test_11535,1
test_11536,1
test_11537,1
test_11538,0
test_11539,1
test_11540,1
test_11541,0
test_11542,0
test_11543,1
test_11544,0
test_11545,0
test_11546,0
test_11547,1
test_11548,0
test_11549,0
test_11550,1
test_11551,0
test_11552,1
test_11553,1
test_11554,0
test_11555,1
test_11556,0
test_11557,1
test_11558,1
test_11559,0
test_11560,1
test_11561,0
test_11562,1
test_11563,1
test_11564,0
test_11565,0
test_11566,0
test_11567,1
test_11568,0
test_11569,0
test_11570,0
test_11571,1
test_11572,0
test_11573,1
test_11574,1
test_11575,1
test_11576,1
test_11577,1
test_11578,0
test_11579,1
test_11580,1
test_11581,1
test_11582,0
test_11583,1
test_11584,1
test_11585,0
test_11586,1
test_11587,1
test_11588,1
test_11589,1
test_11590,1
test_11591,1
test_11592,1
test_11593,0
test_11594,1
test_11595,0
test_11596,1
test_11597,1
test_11598,0
test_11599,0
test_11600,0
test_11601,1
test_11602,0
test_11603,1
test_11604,1
test_11605,1
test_11606,0
test_11607,1
test_11608,1
test_11609,1
test_11610,1
test_11611,1
test_11612,1
test_11613,1
test_11614,1
test_11615,0
test_11616,1
test_11617,1
test_11618,1
test_11619,1
test_11620,0
test_11621,0
test_11622,0
test_11623,0
test_11624,1
test_11625,1
test_11626,1
test_11627,1
test_11628,0
test_11629,1
test_11630,0
test_11631,0
test_11632,0
test_11633,1
test_11634,1
test_11635,1
test_11636,1
test_11637,1
test_11638,0
test_11639,0
test_11640,1
test_11641,1
test_11642,1
test_11643,0
test_11644,1
test_11645,0
test_11646,0
test_11647,1
test_11648,1
test_11649,1
test_11650,1
test_11651,1
test_11652,0
test_11653,0
test_11654,0
test_11655,1
test_11656,0
test_11657,0
test_11658,0
test_11659,0
test_11660,1
test_11661,0
test_11662,1
test_11663,0
test_11664,1
test_11665,1
test_11666,0
test_11667,0
test_11668,1
test_11669,1
test_11670,0
test_11671,1
test_11672,1
test_11673,0
test_11674,0
test_11675,0
test_11676,1
test_11677,1
test_11678,0
test_11679,1
test_11680,0
test_11681,0
test_11682,0
test_11683,0
test_11684,1
test_11685,1
test_11686,1
test_11687,1
test_11688,0
test_11689,0
test_11690,1
test_11691,1
test_11692,1
test_11693,1
test_11694,0
test_11695,1
test_11696,0
test_11697,0
test_11698,1
test_11699,1
test_11700,1
test_11701,1
test_11702,0
test_11703,0
test_11704,1
test_11705,1
test_11706,1
test_11707,1
test_11708,1
test_11709,0
test_11710,1
test_11711,0
test_11712,1
test_11713,1
test_11714,1
test_11715,1
test_11716,0
test_11717,0
test_11718,0
test_11719,0
test_11720,1
test_11721,1
test_11722,1
test_11723,1
test_11724,0
test_11725,0
test_11726,1
test_11727,1
test_11728,1
test_11729,1
test_11730,0
test_11731,0
test_11732,1
test_11733,1
test_11734,0
test_11735,1
test_11736,0
test_11737,0
test_11738,1
test_11739,1
test_11740,0
test_11741,1
test_11742,1
test_11743,0
test_11744,1
test_11745,0
test_11746,1
test_11747,0
test_11748,0
test_11749,1
test_11750,0
test_11751,0
test_11752,1
test_11753,0
test_11754,1
test_11755,1
test_11756,1
test_11757,0
test_11758,0
test_11759,1
test_11760,0
test_11761,1
test_11762,1
test_11763,1
test_11764,1
test_11765,0
test_11766,0
test_11767,0
test_11768,0
test_11769,1
test_11770,0
test_11771,1
test_11772,1
test_11773,0
test_11774,0
test_11775,1
test_11776,1
test_11777,1
test_11778,1
test_11779,1
test_11780,1
test_11781,0
test_11782,0
test_11783,1
test_11784,1
test_11785,0
test_11786,1
test_11787,0
test_11788,0
test_11789,0
test_11790,0
test_11791,1
test_11792,1
test_11793,1
test_11794,1
test_11795,1
test_11796,0
test_11797,1
test_11798,0
test_11799,1
test_11800,0
test_11801,0
test_11802,0
test_11803,0
test_11804,0
test_11805,0
test_11806,0
test_11807,1
test_11808,1
test_11809,1
test_11810,0
test_11811,0
test_11812,1
test_11813,0
test_11814,0
test_11815,0
test_11816,1
test_11817,0
test_11818,0
test_11819,1
test_11820,1
test_11821,1
test_11822,1
test_11823,1
test_11824,1
test_11825,1
test_11826,0
test_11827,1
test_11828,0
test_11829,0
test_11830,1
test_11831,0
test_11832,1
test_11833,0
test_11834,1
test_11835,0
test_11836,1
test_11837,1
test_11838,0
test_11839,0
test_11840,0
test_11841,0
test_11842,0
test_11843,0
test_11844,0
test_11845,1
test_11846,1
test_11847,1
test_11848,1
test_11849,0
test_11850,1
test_11851,0
test_11852,0
test_11853,1
test_11854,0
test_11855,0
test_11856,1
test_11857,0
test_11858,1
test_11859,1
test_11860,1
test_11861,0
test_11862,0
test_11863,0
test_11864,1
test_11865,1
test_11866,1
test_11867,1
test_11868,0
test_11869,1
test_11870,1
test_11871,1
test_11872,1
test_11873,0
test_11874,1
test_11875,1
test_11876,1
test_11877,1
test_11878,0
test_11879,1
test_11880,0
test_11881,1
test_11882,1
test_11883,0
test_11884,1
test_11885,1
test_11886,0
test_11887,1
test_11888,0
test_11889,0
test_11890,0
test_11891,0
test_11892,0
test_11893,1
test_11894,0
test_11895,0
test_11896,1
test_11897,0
test_11898,0
test_11899,1
test_11900,1
test_11901,0
test_11902,1
test_11903,1
test_11904,1
test_11905,1
test_11906,0
test_11907,1
test_11908,0
test_11909,0
test_11910,1
test_11911,0
test_11912,0
test_11913,0
test_11914,0
test_11915,0
test_11916,0
test_11917,0
test_11918,1
test_11919,1
test_11920,1
test_11921,0
test_11922,0
test_11923,1
test_11924,1
test_11925,1
test_11926,1
test_11927,1
test_11928,1
test_11929,0
test_11930,1
test_11931,1
test_11932,0
test_11933,0
test_11934,0
test_11935,0
test_11936,1
test_11937,0
test_11938,1
test_11939,0
test_11940,1
test_11941,0
test_11942,1
test_11943,0
test_11944,0
test_11945,1
test_11946,0
test_11947,0
test_11948,0
test_11949,0
test_11950,0
test_11951,0
test_11952,0
test_11953,0
test_11954,0
test_11955,1
test_11956,0
test_11957,1
test_11958,0
test_11959,1
test_11960,0
test_11961,0
test_11962,0
test_11963,1
test_11964,0
test_11965,1
test_11966,1
test_11967,0
test_11968,1
test_11969,0
test_11970,0
test_11971,0
test_11972,1
test_11973,0
test_11974,1
test_11975,1
test_11976,0
test_11977,1
test_11978,1
test_11979,1
test_11980,1
test_11981,0
test_11982,1
test_11983,1
test_11984,1
test_11985,0
test_11986,1
test_11987,1
test_11988,1
test_11989,0
test_11990,1
test_11991,0
test_11992,0
test_11993,1
test_11994,1
test_11995,0
test_11996,0
test_11997,1
test_11998,0
test_11999,1
test_12000,1
test_12001,0
test_12002,0
test_12003,1
test_12004,0
test_12005,0
test_12006,0
test_12007,0
test_12008,0
test_12009,0
test_12010,0
test_12011,1
test_12012,1
test_12013,0
test_12014,1
test_12015,1
test_12016,1
test_12017,1
test_12018,1
test_12019,1
test_12020,1
test_12021,1
test_12022,1
test_12023,0
test_12024,0
test_12025,1
test_12026,1
test_12027,1
test_12028,0
test_12029,0
test_12030,0
test_12031,1
test_12032,1
test_12033,1
test_12034,1
test_12035,1
test_12036,0
test_12037,0
test_12038,0
test_12039,0
test_12040,1
test_12041,1
test_12042,0
test_12043,1
test_12044,0
test_12045,0
test_12046,1
test_12047,0
test_12048,1
test_12049,0
test_12050,0
test_12051,0
test_12052,0
test_12053,0
test_12054,1
test_12055,1
test_12056,0
test_12057,1
test_12058,0
test_12059,1
test_12060,1
test_12061,0
test_12062,0
test_12063,1
test_12064,1
test_12065,0
test_12066,0
test_12067,1
test_12068,0
test_12069,1
test_12070,0
test_12071,1
test_12072,1
test_12073,0
test_12074,1
test_12075,1
test_12076,0
test_12077,0
test_12078,1
test_12079,0
test_12080,0
test_12081,1
test_12082,0
test_12083,0
test_12084,1
test_12085,1
test_12086,1
test_12087,1
test_12088,0
test_12089,0
test_12090,1
test_12091,1
test_12092,1
test_12093,1
test_12094,1
test_12095,1
test_12096,1
test_12097,0
test_12098,0
test_12099,0
test_12100,0
test_12101,1
test_12102,0
test_12103,0
test_12104,0
test_12105,0
test_12106,1
test_12107,1
test_12108,1
test_12109,0
test_12110,0
test_12111,1
test_12112,1
test_12113,1
test_12114,1
test_12115,0
test_12116,0
test_12117,0
test_12118,1
test_12119,1
test_12120,1
test_12121,0
test_12122,0
test_12123,0
test_12124,1
test_12125,1
test_12126,1
test_12127,1
test_12128,1
test_12129,0
test_12130,1
test_12131,0
test_12132,0
test_12133,1
test_12134,1
test_12135,0
test_12136,1
test_12137,1
test_12138,0
test_12139,1
test_12140,1
test_12141,0
test_12142,1
test_12143,1
test_12144,1
test_12145,0
test_12146,1
test_12147,0
test_12148,0
test_12149,1
test_12150,0
test_12151,1
test_12152,1
test_12153,0
test_12154,1
test_12155,1
test_12156,0
test_12157,1
test_12158,0
test_12159,1
test_12160,1
test_12161,1
test_12162,1
test_12163,1
test_12164,1
test_12165,0
test_12166,1
test_12167,1
test_12168,0
test_12169,1
test_12170,0
test_12171,0
test_12172,1
test_12173,1
test_12174,1
test_12175,1
test_12176,1
test_12177,0
test_12178,1
test_12179,1
test_12180,1
test_12181,1
test_12182,0
test_12183,1
test_12184,0
test_12185,1
test_12186,1
test_12187,0
test_12188,0
test_12189,1
test_12190,0
test_12191,1
test_12192,0
test_12193,0
test_12194,0
test_12195,0
test_12196,0
test_12197,1
test_12198,0
test_12199,1
test_12200,0
test_12201,0
test_12202,1
test_12203,1
test_12204,0
test_12205,0
test_12206,0
test_12207,1
test_12208,1
test_12209,1
test_12210,1
test_12211,0
test_12212,1
test_12213,1
test_12214,1
test_12215,1
test_12216,1
test_12217,0
test_12218,1
test_12219,1
test_12220,0
test_12221,0
test_12222,0
test_12223,0
test_12224,1
test_12225,0
test_12226,0
test_12227,1
test_12228,1
test_12229,0
test_12230,0
test_12231,0
test_12232,0
test_12233,0
test_12234,1
test_12235,1
test_12236,0
test_12237,1
test_12238,1
test_12239,1
test_12240,1
test_12241,0
test_12242,0
test_12243,1
test_12244,0
test_12245,0
test_12246,1
test_12247,0
test_12248,0
test_12249,0
test_12250,1
test_12251,0
test_12252,1
test_12253,1
test_12254,1
test_12255,1
test_12256,0
test_12257,1
test_12258,0
test_12259,0
test_12260,1
test_12261,1
test_12262,0
test_12263,1
test_12264,0
test_12265,0
test_12266,0
test_12267,0
test_12268,0
test_12269,1
test_12270,0
test_12271,0
test_12272,1
test_12273,0
test_12274,0
test_12275,0
test_12276,0
test_12277,0
test_12278,0
test_12279,1
test_12280,1
test_12281,0
test_12282,0
test_12283,0
test_12284,0
test_12285,1
test_12286,0
test_12287,1
test_12288,1
test_12289,0
test_12290,0
test_12291,0
test_12292,0
test_12293,1
test_12294,0
test_12295,0
test_12296,1
test_12297,0
test_12298,0
test_12299,0
test_12300,1
test_12301,1
test_12302,0
test_12303,0
test_12304,1
test_12305,0
test_12306,1
test_12307,1
test_12308,0
test_12309,1
test_12310,0
test_12311,1
test_12312,1
test_12313,0
test_12314,1
test_12315,0
test_12316,0
test_12317,0
test_12318,0
test_12319,0
test_12320,1
test_12321,1
test_12322,0
test_12323,0
test_12324,0
test_12325,0
test_12326,1
test_12327,1
test_12328,0
test_12329,1
test_12330,1
test_12331,0
test_12332,0
test_12333,0
test_12334,0
test_12335,1
test_12336,0
test_12337,0
test_12338,1
test_12339,1
test_12340,0
test_12341,0
test_12342,0
test_12343,0
test_12344,1
test_12345,1
test_12346,1
test_12347,1
test_12348,1
test_12349,1
test_12350,0
test_12351,1
test_12352,1
test_12353,1
test_12354,0
test_12355,0
test_12356,1
test_12357,1
test_12358,0
test_12359,1
test_12360,0
test_12361,1
test_12362,0
test_12363,0
test_12364,0
test_12365,1
test_12366,1
test_12367,0
test_12368,1
test_12369,1
test_12370,0
test_12371,1
test_12372,1
test_12373,1
test_12374,0
test_12375,1
test_12376,0
test_12377,0
test_12378,0
test_12379,0
test_12380,0
test_12381,0
test_12382,0
test_12383,0
test_12384,1
test_12385,0
test_12386,0
test_12387,1
test_12388,0
test_12389,1
test_12390,0
test_12391,1
test_12392,0
test_12393,0
test_12394,1
test_12395,1
test_12396,0
test_12397,0
test_12398,0
test_12399,0
test_12400,1
test_12401,0
test_12402,0
test_12403,1
test_12404,0
test_12405,0
test_12406,1
test_12407,1
test_12408,1
test_12409,1
test_12410,0
test_12411,1
test_12412,1
test_12413,0
test_12414,0
test_12415,1
test_12416,0
test_12417,1
test_12418,1
test_12419,1
test_12420,1
test_12421,0
test_12422,1
test_12423,0
test_12424,1
test_12425,1
test_12426,1
test_12427,0
test_12428,1
test_12429,1
test_12430,1
test_12431,1
test_12432,1
test_12433,1
test_12434,1
test_12435,0
test_12436,0
test_12437,0
test_12438,0
test_12439,0
test_12440,1
test_12441,1
test_12442,1
test_12443,0
test_12444,0
test_12445,0
test_12446,0
test_12447,0
test_12448,0
test_12449,1
test_12450,1
test_12451,1
test_12452,1
test_12453,1
test_12454,1
test_12455,0
test_12456,0
test_12457,0
test_12458,1
test_12459,0
test_12460,0
test_12461,1
test_12462,0
test_12463,0
test_12464,0
test_12465,1
test_12466,0
test_12467,1
test_12468,0
test_12469,0
test_12470,1
test_12471,1
test_12472,0
test_12473,1
test_12474,0
test_12475,0
test_12476,1
test_12477,0
test_12478,1
test_12479,0
test_12480,0
test_12481,1
test_12482,1
test_12483,0
test_12484,1
test_12485,0
test_12486,0
test_12487,1
test_12488,0
test_12489,1
test_12490,0
test_12491,0
test_12492,1
test_12493,1
test_12494,1
test_12495,0
test_12496,0
test_12497,0
test_12498,1
test_12499,1
test_12500,1
test_12501,1
test_12502,1
test_12503,1
test_12504,1
test_12505,0
test_12506,1
test_12507,0
test_12508,1
test_12509,0
test_12510,1
test_12511,0
test_12512,0
test_12513,0
test_12514,1
test_12515,0
test_12516,1
test_12517,0
test_12518,0
test_12519,0
test_12520,0
test_12521,0
test_12522,0
test_12523,0
test_12524,1
test_12525,0
test_12526,1
test_12527,0
test_12528,0
test_12529,0
test_12530,1
test_12531,0
test_12532,0
test_12533,0
test_12534,1
test_12535,1
test_12536,0
test_12537,1
test_12538,1
test_12539,0
test_12540,1
test_12541,0
test_12542,0
test_12543,0
test_12544,1
test_12545,1
test_12546,0
test_12547,0
test_12548,1
test_12549,1
test_12550,1
test_12551,1
test_12552,1
test_12553,1
test_12554,0
test_12555,1
test_12556,0
test_12557,0
test_12558,0
test_12559,1
test_12560,1
test_12561,1
test_12562,0
test_12563,1
test_12564,0
test_12565,0
test_12566,1
test_12567,0
test_12568,0
test_12569,1
test_12570,1
test_12571,0
test_12572,1
test_12573,0
test_12574,0
test_12575,0
test_12576,0
test_12577,1
test_12578,0
test_12579,1
test_12580,0
test_12581,1
test_12582,0
test_12583,1
test_12584,0
test_12585,1
test_12586,1
test_12587,1
test_12588,0
test_12589,0
test_12590,1
test_12591,1
test_12592,0
test_12593,0
test_12594,1
test_12595,1
test_12596,0
test_12597,1
test_12598,0
test_12599,0
test_12600,1
test_12601,1
test_12602,0
test_12603,1
test_12604,0
test_12605,0
test_12606,1
test_12607,0
test_12608,1
test_12609,0
test_12610,0
test_12611,0
test_12612,0
test_12613,1
test_12614,0
test_12615,0
test_12616,0
test_12617,0
test_12618,0
test_12619,0
test_12620,1
test_12621,0
test_12622,0
test_12623,1
test_12624,1
test_12625,0
test_12626,0
test_12627,0
test_12628,0
test_12629,1
test_12630,0
test_12631,1
test_12632,0
test_12633,0
test_12634,0
test_12635,0
test_12636,1
test_12637,0
test_12638,0
test_12639,1
test_12640,0
test_12641,0
test_12642,0
test_12643,1
test_12644,0
test_12645,1
test_12646,0
test_12647,0
test_12648,0
test_12649,0
test_12650,1
test_12651,1
test_12652,0
test_12653,0
test_12654,0
test_12655,1
test_12656,1
test_12657,1
test_12658,1
test_12659,0
test_12660,0
test_12661,1
